Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
14/11/18,14:37:55,21.76,7.52,-50.9,-101.8,1243,1166,805,621,0.62,0,14.338,24.7,2.11,52.1,,,,,,,,,,,28.68562,77.23032
14/11/18,14:38:05,21.76,7.53,-51,-101.8,1188,1115,842,594,0.59,0,14.337,27.9,2.38,146,,,,,,,,,,,28.6858,77.23029
14/11/18,14:38:15,21.76,7.52,-50.9,-101.3,1218,1143,821,609,0.61,0,14.339,30.5,2.61,86.4,,,,,,,,,,,28.6858,77.23029
14/11/18,14:38:25,21.76,7.53,-51.1,-101.3,1243,1166,805,621,0.62,0,14.338,27.4,2.34,209,,,,,,,,,,,28.68597,77.23023
14/11/18,14:38:35,21.76,7.52,-51,-100.7,1230,1155,813,615,0.61,0,14.338,29.3,2.5,189,,,,,,,,,,,28.68597,77.23023
14/11/18,14:38:45,21.77,7.53,-51.1,-100.6,1244,1167,804,622,0.62,0,14.341,30.1,2.57,209,,,,,,,,,,,28.68632,77.2302
14/11/18,14:38:55,21.76,7.53,-51.2,-100.3,1234,1158,810,617,0.62,0,14.341,29.4,2.51,163,,,,,,,,,,,28.68655,77.23019
14/11/18,14:39:05,21.73,7.53,-51.3,-99.9,1227,1151,815,613,0.61,0,14.341,29.7,2.53,126,,,,,,,,,,,28.68682,77.23014
14/11/18,14:39:15,21.71,7.53,-51.3,-99.1,1192,1118,839,596,0.59,0,14.34,28.9,2.47,185,,,,,,,,,,,28.68697,77.2301
14/11/18,14:39:25,21.77,7.52,-50.8,-98.5,1240,1164,806,620,0.62,0,14.339,29.7,2.54,180,,,,,,,,,,,28.6871,77.2301
14/11/18,14:39:35,21.81,7.53,-51.1,-98.7,1261,1185,793,631,0.63,0,14.34,24.1,2.06,187,,,,,,,,,,,28.68726,77.23008
14/11/18,14:39:45,21.81,7.54,-51.6,-99.2,1281,1204,781,641,0.64,0,14.34,29.2,2.49,139,,,,,,,,,,,28.68736,77.23006
14/11/18,14:39:55,21.82,7.54,-51.8,-99.5,1284,1207,779,642,0.64,0,14.34,22.3,1.9,158,,,,,,,,,,,28.68743,77.23003
14/11/18,14:40:05,21.82,7.54,-51.8,-99.5,1288,1210,776,644,0.64,0,14.339,18.8,1.6,136,,,,,,,,,,,28.68752,77.23
14/11/18,14:40:15,21.82,7.54,-51.9,-99.8,1289,1211,776,645,0.64,0,14.34,17.4,1.49,148,,,,,,,,,,,28.6876,77.22996
14/11/18,14:40:25,21.81,7.55,-52.2,-100.4,1283,1206,779,642,0.64,0,14.34,18.7,1.6,131,,,,,,,,,,,28.68767,77.22995
14/11/18,14:40:35,21.81,7.56,-52.7,-101.1,1285,1207,778,642,0.64,0,14.337,17.6,1.5,128,,,,,,,,,,,28.68772,77.22993
14/11/18,14:40:45,21.81,7.56,-53,-101.6,1287,1209,777,644,0.64,0,14.34,17,1.45,124,,,,,,,,,,,28.68774,77.22993
14/11/18,14:40:55,21.81,7.56,-53,-101.7,1288,1210,776,644,0.64,0,14.34,16.2,1.38,118,,,,,,,,,,,28.68774,77.22993
14/11/18,14:41:05,21.8,7.56,-52.9,-102,1287,1209,777,644,0.64,0,14.34,14.3,1.22,121,,,,,,,,,,,28.68772,77.22992
14/11/18,14:41:15,21.79,7.56,-53,-102.5,1286,1208,778,643,0.64,0,14.339,14.1,1.2,121,,,,,,,,,,,28.68772,77.22992
14/11/18,14:41:25,21.8,7.57,-53.1,-103,1286,1208,778,643,0.64,0,14.338,13.1,1.12,116,,,,,,,,,,,28.68772,77.22992
14/11/18,14:41:35,21.79,7.56,-52.7,-103,1285,1207,778,643,0.64,0,14.338,12.3,1.05,118,,,,,,,,,,,28.68772,77.22992
14/11/18,14:41:45,21.8,7.56,-52.8,-103.5,1286,1208,778,643,0.64,0,14.338,12,1.03,114,,,,,,,,,,,28.68772,77.22992
14/11/18,14:41:55,21.81,7.56,-53,-103.9,1289,1210,776,644,0.64,0,14.339,11.2,0.95,123,,,,,,,,,,,28.68771,77.22993
14/11/18,14:42:05,21.81,7.58,-53.9,-105,1289,1211,776,644,0.64,0,14.338,11.3,0.96,112,,,,,,,,,,,28.68769,77.22995
14/11/18,14:42:15,21.81,7.59,-54.3,-105.6,1289,1210,776,644,0.64,0,14.338,11.4,0.97,106,,,,,,,,,,,28.68767,77.22997
14/11/18,14:42:25,21.81,7.59,-54.2,-105.7,1289,1211,776,645,0.64,0,14.337,11.9,1.01,111,,,,,,,,,,,28.68764,77.22997
14/11/18,14:42:35,21.82,7.58,-53.6,-105.2,1290,1212,775,645,0.64,0,14.335,10.9,0.93,121,,,,,,,,,,,28.68764,77.23
14/11/18,14:42:45,21.82,7.55,-52.5,-104.1,1291,1213,775,646,0.65,0,14.336,10.9,0.93,137,,,,,,,,,,,28.68772,77.23003
14/11/18,14:42:55,21.82,7.55,-52.2,-103.6,1285,1208,778,643,0.64,0,14.336,10.9,0.93,200,,,,,,,,,,,28.68783,77.22997
14/11/18,14:43:05,21.81,7.55,-52.3,-103.6,1271,1194,787,636,0.64,0,14.337,11.1,0.94,177,,,,,,,,,,,28.68796,77.22995
14/11/18,14:43:15,21.82,7.55,-52.3,-103.4,1257,1181,796,628,0.63,0,14.335,14.9,1.27,189,,,,,,,,,,,28.6881,77.22992
14/11/18,14:43:25,21.81,7.55,-52.4,-103.3,1266,1189,790,633,0.63,0,14.336,13.1,1.12,183,,,,,,,,,,,28.68823,77.22991
14/11/18,14:43:35,21.81,7.56,-52.6,-103.2,1277,1200,783,638,0.64,0,14.334,14.6,1.24,178,,,,,,,,,,,28.68834,77.22989
14/11/18,14:43:45,21.82,7.56,-52.6,-103.1,1288,1210,776,644,0.64,0,14.335,12.9,1.1,137,,,,,,,,,,,28.68846,77.22986
14/11/18,14:43:55,21.82,7.56,-52.6,-102.8,1273,1196,786,636,0.64,0,14.334,18.6,1.59,158,,,,,,,,,,,28.68861,77.22981
14/11/18,14:44:05,21.82,7.56,-52.7,-102.7,1283,1205,779,641,0.64,0,14.331,18.6,1.58,148,,,,,,,,,,,28.68876,77.22987
14/11/18,14:44:15,21.83,7.56,-52.7,-102.5,1276,1199,784,638,0.64,0,14.335,17.4,1.48,161,,,,,,,,,,,28.68889,77.22984
14/11/18,14:44:25,21.83,7.56,-52.8,-102.3,1286,1209,778,643,0.64,0,14.335,18.9,1.61,141,,,,,,,,,,,28.68902,77.22981
14/11/18,14:44:35,21.83,7.56,-52.7,-101.8,1273,1197,786,637,0.64,0,14.333,20.2,1.72,177,,,,,,,,,,,28.68918,77.22981
14/11/18,14:44:45,21.83,7.56,-52.9,-101.7,1282,1205,780,641,0.64,0,14.332,22.3,1.9,175,,,,,,,,,,,28.68931,77.22978
14/11/18,14:44:55,21.83,7.56,-52.8,-101.4,1270,1194,787,635,0.63,0,14.333,18.9,1.61,190,,,,,,,,,,,28.68931,77.22978
14/11/18,14:45:05,21.83,7.57,-53.4,-101.8,1290,1213,775,645,0.65,0,14.333,17.6,1.5,136,,,,,,,,,,,28.68931,77.22978
14/11/18,14:45:15,21.83,7.58,-53.9,-102.2,1290,1212,775,645,0.65,0,14.334,17.8,1.51,133,,,,,,,,,,,28.68931,77.22978
14/11/18,14:45:25,21.83,7.59,-54.1,-102.2,1290,1212,775,645,0.64,0,14.332,16.5,1.41,131,,,,,,,,,,,28.68946,77.22971
14/11/18,14:45:35,21.82,7.59,-54.1,-102,1289,1211,776,645,0.64,0,14.334,15.6,1.33,126,,,,,,,,,,,28.68945,77.22971
14/11/18,14:45:45,21.82,7.58,-54,-101.9,1288,1211,776,644,0.64,0,14.332,14.8,1.26,119,,,,,,,,,,,28.68943,77.22971
14/11/18,14:45:55,21.82,7.59,-54.5,-102.4,1288,1210,776,644,0.64,0,14.331,14.8,1.26,119,,,,,,,,,,,28.68942,77.22971
14/11/18,14:46:05,21.81,7.58,-53.8,-101.7,1287,1209,777,644,0.64,0,14.332,12.9,1.1,114,,,,,,,,,,,28.68941,77.22971
14/11/18,14:46:15,21.81,7.57,-53.4,-101.5,1287,1209,777,644,0.64,0,14.331,11.9,1.02,116,,,,,,,,,,,28.68939,77.22971
14/11/18,14:46:25,21.81,7.58,-53.8,-102.2,1287,1209,777,643,0.64,0,14.33,11.4,0.97,125,,,,,,,,,,,28.68937,77.22968
14/11/18,14:46:35,21.82,7.58,-54,-102.5,1288,1210,776,644,0.64,0,14.328,11.3,0.96,124,,,,,,,,,,,28.68934,77.22968
14/11/18,14:46:45,21.82,7.58,-53.9,-102.3,1288,1210,776,644,0.64,0,14.327,10.9,0.93,121,,,,,,,,,,,28.68932,77.22968
14/11/18,14:46:55,21.82,7.58,-53.6,-102.1,1289,1211,776,644,0.64,0,14.329,10.9,0.93,125,,,,,,,,,,,28.68934,77.22968
14/11/18,14:47:05,21.82,7.57,-53.5,-101.9,1288,1210,776,644,0.64,0,14.33,10.9,0.93,130,,,,,,,,,,,28.68938,77.22968
14/11/18,14:47:15,21.82,7.57,-53.2,-101.7,1288,1210,776,644,0.64,0,14.33,10.9,0.93,125,,,,,,,,,,,28.68941,77.22968
14/11/18,14:47:25,21.82,7.57,-53.3,-101.8,1289,1212,776,645,0.64,0,14.328,10.9,0.93,131,,,,,,,,,,,28.68941,77.22968
14/11/18,14:47:35,21.82,7.57,-53.3,-101.7,1288,1211,776,644,0.64,0,14.324,10.9,0.93,125,,,,,,,,,,,28.68941,77.22966
14/11/18,14:47:45,21.82,7.58,-53.7,-101.9,1288,1211,776,644,0.64,0,14.323,10.9,0.93,131,,,,,,,,,,,28.68941,77.22966
14/11/18,14:47:55,21.82,7.57,-53.3,-101.6,1288,1210,776,644,0.64,0,14.323,10.9,0.93,132,,,,,,,,,,,28.6894,77.22966
14/11/18,14:48:05,21.82,7.57,-53.5,-101.7,1288,1210,776,644,0.64,0,14.323,10.9,0.93,125,,,,,,,,,,,28.68938,77.22966
14/11/18,14:48:15,21.82,7.57,-53.5,-101.7,1288,1210,776,644,0.64,0,14.325,10.9,0.93,130,,,,,,,,,,,28.68939,77.22966
14/11/18,14:48:25,21.82,7.57,-53.5,-101.6,1288,1210,776,644,0.64,0,14.326,10.9,0.93,128,,,,,,,,,,,28.68939,77.22966
14/11/18,14:48:35,21.82,7.58,-53.6,-101.7,1288,1210,776,644,0.64,0,14.324,10.9,0.93,123,,,,,,,,,,,28.68939,77.22966
14/11/18,14:48:45,21.82,7.57,-53.4,-101.6,1288,1210,776,644,0.64,0,14.325,10.9,0.93,123,,,,,,,,,,,28.68939,77.22966
14/11/18,14:48:55,21.82,7.57,-53.4,-101.6,1288,1210,776,644,0.64,0,14.324,10.9,0.93,121,,,,,,,,,,,28.6894,77.22968
14/11/18,14:49:05,21.82,7.57,-53.4,-101.5,1287,1209,777,643,0.64,0,14.325,10.9,0.93,128,,,,,,,,,,,28.68938,77.22968
14/11/18,14:49:15,21.82,7.57,-53.4,-101.4,1287,1210,777,644,0.64,0,14.323,10.9,0.93,134,,,,,,,,,,,28.68937,77.22968
14/11/18,14:49:25,21.83,7.58,-53.8,-101.7,1286,1209,778,643,0.64,0,14.322,10.9,0.93,131,,,,,,,,,,,28.68935,77.22971
14/11/18,14:49:35,21.83,7.57,-53.4,-101.2,1292,1214,774,646,0.65,0,14.324,10.9,0.93,140,,,,,,,,,,,28.68935,77.22977
14/11/18,14:49:45,21.84,7.56,-52.8,-100.7,1294,1216,773,647,0.65,0,14.323,10.9,0.93,145,,,,,,,,,,,28.68943,77.22977
14/11/18,14:49:55,21.84,7.56,-52.7,-100.5,1290,1213,775,645,0.65,0,14.323,10.9,0.93,146,,,,,,,,,,,28.68956,77.22973
14/11/18,14:50:05,21.83,7.56,-52.9,-100.6,1287,1209,777,643,0.64,0,14.323,10.9,0.93,147,,,,,,,,,,,28.68969,77.22971
14/11/18,14:50:15,21.83,7.56,-52.8,-100.4,1285,1207,778,642,0.64,0,14.322,10.9,0.93,150,,,,,,,,,,,28.68982,77.22968
14/11/18,14:50:25,21.83,7.56,-52.9,-100.4,1280,1203,781,640,0.64,0,14.321,11,0.94,142,,,,,,,,,,,28.68994,77.22964
14/11/18,14:50:35,21.83,7.56,-52.9,-100.2,1281,1203,781,640,0.64,0,14.321,11.3,0.96,147,,,,,,,,,,,28.6901,77.22961
14/11/18,14:50:45,21.82,7.57,-53.1,-100.1,1276,1199,784,638,0.64,0,14.321,11.7,0.99,140,,,,,,,,,,,28.69024,77.22961
14/11/18,14:50:55,21.82,7.56,-53,-99.8,1277,1200,783,639,0.64,0,14.321,12.1,1.03,143,,,,,,,,,,,28.69036,77.22958
14/11/18,14:51:05,21.83,7.56,-53,-99.6,1280,1203,781,640,0.64,0,14.319,12.2,1.04,142,,,,,,,,,,,28.69052,77.22956
